status,photo,photoNumber,sourceGroup,targetCategory,targetVehicleId,targetBrand,targetModel,targetVersion,targetYear,confidence,reason,unused
SANS_PHOTO_UNIQUE,,,,minibuses,60160,Volkswagen,Crafter Transfer,Crafter Transfer Export Line 19,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,minibuses,60118,Volkswagen,V-Class VIP,V-Class VIP Edition 79,2020,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,minibuses,60019,Volkswagen,V-Class VIP,V-Class VIP Edition 19,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,minibuses,60058,Volkswagen,V-Class VIP,V-Class VIP Edition 19,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60056,MAN,TGX 18.510,TGX 18.510 Edition 17,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60136,MAN,TGX 18.510,TGX 18.510 Edition 97,2024,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240024,Mercedes-Benz,Actros 1853 L,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,30015,Mercedes-Benz,Atego 1224,Box Truck + Tail Lift,2020,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240025,Renault,T High Turbo Compound,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240027,Renault,T480 Sleeper,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240023,Scania,R770 V8,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240022,Scania,S660 Highline,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60228,Volvo,Actros 1845 LS,Actros 1845 LS Export Line 87,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60168,Volvo,Actros 1845 LS,Actros 1845 LS Export Line 27,2024,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60007,Volvo,Antos 1832,Antos 1832 Edition 7,2018,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60046,Volvo,Antos 1832,Antos 1832 Edition 7,2018,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60126,Volvo,Antos 1832,Antos 1832 Edition 87,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60106,Volvo,Antos 1832,Antos 1832 Edition 67,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60086,Volvo,Antos 1832,Antos 1832 Edition 47,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60027,Volvo,Antos 1832,Antos 1832 Edition 27,2024,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60066,Volvo,Antos 1832,Antos 1832 Edition 27,2024,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60188,Volvo,Arocs 3342,Arocs 3342 Export Line 47,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240026,Volvo,FH Globetrotter,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240020,Volvo,FH16 750,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240028,Volvo,FH16 Aero,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,240021,Volvo,FMX 540 Dumper,À confirmer,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60148,Volvo,TGX 18.510,TGX 18.510 Export Line 7,2018,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,trucks,60208,Volvo,TGX 18.510,TGX 18.510 Export Line 67,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60215,MAN,TGE 3.140,TGE 3.140 Export Line 74,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60014,MAN,Transporter T6.1,Transporter T6.1 Edition 14,2018,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60053,MAN,Transporter T6.1,Transporter T6.1 Edition 14,2018,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60083,MAN,Transporter T6.1,Transporter T6.1 Edition 44,2020,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60113,MAN,Transporter T6.1,Transporter T6.1 Edition 74,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60225,Mercedes-Benz,Sprinter 316 CDI,Sprinter 316 CDI Export Line 84,2018,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60165,Mercedes-Benz,Sprinter 316 CDI,Sprinter 316 CDI Export Line 24,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60195,Mercedes-Benz,Sprinter 316 CDI,Sprinter 316 CDI Export Line 54,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,30011,Mercedes-Benz,Sprinter 319,CDI L3H2 Panel Van,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60123,Mercedes-Benz,Transporter T6.1,Transporter T6.1 Edition 84,2018,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60024,Mercedes-Benz,Transporter T6.1,Transporter T6.1 Edition 24,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60063,Mercedes-Benz,Transporter T6.1,Transporter T6.1 Edition 24,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60093,Mercedes-Benz,Transporter T6.1,Transporter T6.1 Edition 54,2023,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60205,Volkswagen,Crafter 35,Crafter 35 Export Line 64,2019,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60235,Volkswagen,Crafter 35,Crafter 35 Export Line 94,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60145,Volkswagen,Crafter 35,Crafter 35 Export Line 4,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60175,Volkswagen,Crafter 35,Crafter 35 Export Line 34,2024,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60103,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 64,2019,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,30010,Volkswagen,Transporter T6.1,2.0 TDI Panel Van,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60133,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 94,2021,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60004,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 4,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60043,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 4,2022,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60034,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 34,2024,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
SANS_PHOTO_UNIQUE,,,,vans,60073,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 34,2024,Aucune,Aucune photo distincte compatible disponible dans la proposition sans réutilisation. Les données existantes restent inchangées.,
