statut,categorie,vehicle_id,marque,modele,version,annee,photo_candidate,niveau_confiance,base_de_proposition,commentaire
SANS_PHOTO_UNIQUE,Fourgonnettes / utilitaires,60103,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 64,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Fourgonnettes / utilitaires,60133,Volkswagen,Transporter T6.1,Transporter T6.1 Edition 94,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60198,MAN,Actros 1845 LS,Actros 1845 LS Export Line 57,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60158,MAN,Arocs 3342,Arocs 3342 Export Line 17,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60218,MAN,Arocs 3342,Arocs 3342 Export Line 77,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,30016,MAN,TGM 18.290,Curtainsider 4x2,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60017,MAN,TGX 18.510,TGX 18.510 Edition 17,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60037,MAN,TGX 18.510,TGX 18.510 Edition 37,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60056,MAN,TGX 18.510,TGX 18.510 Edition 17,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60076,MAN,TGX 18.510,TGX 18.510 Edition 37,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60096,MAN,TGX 18.510,TGX 18.510 Edition 57,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60116,MAN,TGX 18.510,TGX 18.510 Edition 77,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60136,MAN,TGX 18.510,TGX 18.510 Edition 97,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60178,MAN,TGX 18.510,TGX 18.510 Export Line 37,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240024,Mercedes-Benz,Actros 1853 L,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,30015,Mercedes-Benz,Atego 1224,Box Truck + Tail Lift,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240025,Renault,T High Turbo Compound,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240027,Renault,T480 Sleeper,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240023,Scania,R770 V8,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240022,Scania,S660 Highline,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60168,Volvo,Actros 1845 LS,Actros 1845 LS Export Line 27,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60228,Volvo,Actros 1845 LS,Actros 1845 LS Export Line 87,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60007,Volvo,Antos 1832,Antos 1832 Edition 7,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60027,Volvo,Antos 1832,Antos 1832 Edition 27,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60046,Volvo,Antos 1832,Antos 1832 Edition 7,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60066,Volvo,Antos 1832,Antos 1832 Edition 27,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60086,Volvo,Antos 1832,Antos 1832 Edition 47,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60106,Volvo,Antos 1832,Antos 1832 Edition 67,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60126,Volvo,Antos 1832,Antos 1832 Edition 87,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60188,Volvo,Arocs 3342,Arocs 3342 Export Line 47,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240026,Volvo,FH Globetrotter,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240020,Volvo,FH16 750,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240028,Volvo,FH16 Aero,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,240021,Volvo,FMX 540 Dumper,À confirmer,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60148,Volvo,TGX 18.510,TGX 18.510 Export Line 7,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Camions / poids lourds,60208,Volvo,TGX 18.510,TGX 18.510 Export Line 67,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60029,Ford,Crafter Transfer,Crafter Transfer Edition 29,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60068,Ford,Crafter Transfer,Crafter Transfer Edition 29,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60128,Ford,Crafter Transfer,Crafter Transfer Edition 89,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60170,Ford,Crafter Transfer,Crafter Transfer Export Line 29,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60200,Ford,Crafter Transfer,Crafter Transfer Export Line 59,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60230,Ford,Crafter Transfer,Crafter Transfer Export Line 89,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60098,Ford,V-Class VIP,V-Class VIP Edition 59,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60009,Mercedes-Benz,Crafter Transfer,Crafter Transfer Edition 9,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60048,Mercedes-Benz,Crafter Transfer,Crafter Transfer Edition 9,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60108,Mercedes-Benz,Crafter Transfer,Crafter Transfer Edition 69,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60150,Mercedes-Benz,Crafter Transfer,Crafter Transfer Export Line 9,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60180,Mercedes-Benz,Crafter Transfer,Crafter Transfer Export Line 39,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60210,Mercedes-Benz,Crafter Transfer,Crafter Transfer Export Line 69,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,30019,Mercedes-Benz,Sprinter Transfer 45,Minibus 22+1 places,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60039,Mercedes-Benz,V-Class VIP,V-Class VIP Edition 39,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60078,Mercedes-Benz,V-Class VIP,V-Class VIP Edition 39,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60138,Mercedes-Benz,V-Class VIP,V-Class VIP Edition 99,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,30020,Volkswagen,Crafter Minibus,Spaceliner VIP 16+1,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60088,Volkswagen,Crafter Transfer,Crafter Transfer Edition 49,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60160,Volkswagen,Crafter Transfer,Crafter Transfer Export Line 19,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60190,Volkswagen,Crafter Transfer,Crafter Transfer Export Line 49,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60220,Volkswagen,Crafter Transfer,Crafter Transfer Export Line 79,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60019,Volkswagen,V-Class VIP,V-Class VIP Edition 19,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60058,Volkswagen,V-Class VIP,V-Class VIP Edition 19,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Minibus,60118,Volkswagen,V-Class VIP,V-Class VIP Edition 79,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60216,Audi,Taycan 4S,Taycan 4S Export Line 75,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60236,Audi,Taycan 4S,Taycan 4S Export Line 95,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60025,Audi,i4 M50,i4 M50 Edition 25,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60064,Audi,i4 M50,i4 M50 Edition 25,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60094,Audi,i4 M50,i4 M50 Edition 55,2024,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60124,Audi,i4 M50,i4 M50 Edition 85,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60146,Audi,i4 M50,i4 M50 Export Line 5,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60166,Audi,i4 M50,i4 M50 Export Line 25,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60186,Audi,i4 M50,i4 M50 Export Line 45,2021,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60206,Audi,i4 M50,i4 M50 Export Line 65,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60226,Audi,i4 M50,i4 M50 Export Line 85,2019,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60005,Audi,iX xDrive40,iX xDrive40 Edition 5,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60035,Audi,iX xDrive40,iX xDrive40 Edition 35,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60044,Audi,iX xDrive40,iX xDrive40 Edition 5,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60074,Audi,iX xDrive40,iX xDrive40 Edition 35,2018,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60104,Audi,iX xDrive40,iX xDrive40 Edition 65,2020,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,60134,Audi,iX xDrive40,iX xDrive40 Edition 95,2022,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,30013,Volkswagen,ID.4,Pro Performance,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
SANS_PHOTO_UNIQUE,Électriques / hybrides,180009,Volkswagen,ID.4,ID.4 Pro Performance Tech,2023,,Aucune,,Aucune photo distincte disponible en quantité suffisante dans les lots fournis pour pourvoir cette annonce de manière unique.
